timestamp,temperature_evaporator,temperature_internal,ambient_temperature,humidity_internal,pressure_refrigerant,current_compressor,vibration_level,gas_leak_level,compressor_status,compressor_cycle_time,energy_consumption,temperature_gradient,pressure_trend,part_at_risk,condition,sensor_column
2025-03-07 06:07:00+05:30,-1.0,-15.31,5.0,34.68,155.22,1.46,0.21,0.01,True,526,0.42,-0.11,-3.16,Freezer Compartment,Warning,temperature_internal
2025-03-07 06:22:00+05:30,-1.06,-15.0,4.71,33.98,152.93,1.4,0.19,0.01,False,518,0.4,-0.12,-3.52,Freezer Compartment,Warning,temperature_internal
2025-03-07 06:37:00+05:30,-1.07,-15.0,4.84,35.69,154.76,1.34,0.22,0.01,True,539,0.4,-0.21,-2.77,Freezer Compartment,Warning,temperature_internal
2025-03-07 06:52:00+05:30,-1.0,-15.03,4.98,36.58,151.58,1.45,0.21,0.01,True,526,0.4,-0.19,-2.62,Freezer Compartment,Warning,temperature_internal
2025-03-07 07:07:00+05:30,-1.0,-15.22,5.0,34.79,149.15,1.44,0.2,0.01,True,517,0.42,-0.13,-3.76,Freezer Compartment,Warning,temperature_internal
2025-03-07 07:22:00+05:30,-1.0,-15.37,4.77,33.92,147.47,1.5,0.2,0.01,True,536,0.39,0.04,-4.38,Freezer Compartment,Warning,temperature_internal
2025-03-07 07:37:00+05:30,-1.05,-15.14,4.66,34.35,147.04,1.49,0.18,0.01,True,530,0.38,0.05,-4.79,Freezer Compartment,Warning,temperature_internal
2025-03-07 07:52:00+05:30,-1.07,-15.27,4.58,36.42,147.44,1.44,0.2,0.01,True,553,0.38,-0.02,-4.1,Freezer Compartment,Warning,temperature_internal
2025-03-07 08:07:00+05:30,-1.1,-15.42,4.68,35.65,146.84,1.42,0.22,0.01,False,575,0.38,0.02,-5.21,Freezer Compartment,Warning,temperature_internal
2025-03-07 08:22:00+05:30,-1.07,-15.33,4.57,34.15,148.53,1.5,0.2,0.01,False,585,0.37,0.08,-5.32,Freezer Compartment,Warning,temperature_internal
2025-03-07 08:37:00+05:30,-1.01,-15.04,4.48,33.08,149.75,1.49,0.2,0.01,False,589,0.37,0.17,-4.59,Freezer Compartment,Warning,temperature_internal
2025-03-07 08:52:00+05:30,-0.33975165394334783,-14.182406287033281,5.5043889360356895,33.56,151.37,2.1169654716919326,0.358111443001885,0.08196799477911856,False,600,0.39,0.2,-4.25,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 09:07:00+05:30,-0.3752421516490999,-14.587134423067166,5.805392602751364,33.82,145.1,1.9920223634178482,0.36374889655221676,0.04798370325058131,False,600,0.4,0.16,-3.45,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 09:22:00+05:30,-1.0,-15.0,5.0,35.67,141.64,1.5,0.2,0.01,False,595,0.37,0.36,-3.0,Freezer Compartment,Warning,temperature_internal
2025-03-07 09:37:00+05:30,-1.0,-15.01,5.0,34.1,148.01,1.45,0.2,0.01,False,600,0.36,0.42,-2.68,Freezer Compartment,Warning,temperature_internal
2025-03-07 09:52:00+05:30,-1.01,-15.0,4.82,34.15,146.0,1.47,0.2,0.01,True,600,0.32,0.4,-4.06,Freezer Compartment,Warning,temperature_internal
2025-03-07 10:07:00+05:30,-0.3454971611203427,-14.31221196626572,5.709088874332455,33.36,146.41,2.003391263293737,0.37333389110529847,0.043695670516794106,False,600,0.34,0.31,-3.33,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 10:22:00+05:30,-0.05701986928284197,-13.412554090098485,5.939075362868345,33.02,151.37,2.7031432692025374,0.5656714022387963,0.140570022292466,False,574,0.32,0.09,-5.12,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 10:37:00+05:30,-1.0,-15.0,5.0,33.09,154.59,1.5,0.19,0.01,False,568,0.33,0.06,-6.77,Freezer Compartment,Warning,temperature_internal
2025-03-07 10:52:00+05:30,-1.0,-15.45,5.0,32.88,156.54,1.43,0.2,0.01,True,566,0.35,-0.05,-6.94,Freezer Compartment,Warning,temperature_internal
2025-03-07 11:07:00+05:30,-1.05,-15.66,4.76,33.71,157.29,1.43,0.2,0.01,False,587,0.36,0.17,-7.09,Freezer Compartment,Warning,temperature_internal
2025-03-07 11:22:00+05:30,-1.04,-15.71,4.66,33.36,156.61,1.41,0.2,0.01,False,575,0.39,0.27,-7.35,Freezer Compartment,Warning,temperature_internal
2025-03-07 11:37:00+05:30,-1.0,-15.81,4.38,34.79,163.0,1.35,0.19,0.01,False,576,0.39,0.08,-7.1,Freezer Compartment,Warning,temperature_internal
2025-03-07 11:52:00+05:30,-1.0,-15.16,4.42,34.01,165.63,1.33,0.2,0.01,False,587,0.38,0.21,-7.15,Freezer Compartment,Warning,temperature_internal
2025-03-07 12:07:00+05:30,-1.0,-15.0,4.49,33.16,168.17,1.27,0.18,0.01,False,570,0.39,0.22,-6.07,Freezer Compartment,Warning,temperature_internal
2025-03-07 12:22:00+05:30,-1.0,-15.0,4.71,33.33,167.15,1.24,0.2,0.01,True,580,0.39,0.16,-7.57,Freezer Compartment,Warning,temperature_internal
2025-03-07 12:37:00+05:30,-1.04,-15.0,4.41,33.97,173.64,1.21,0.22,0.01,False,586,0.36,0.22,-5.27,Freezer Compartment,Warning,temperature_internal
2025-03-07 12:52:00+05:30,-1.0,-15.24,4.45,35.16,175.6,1.18,0.21,0.01,False,571,0.38,0.16,-5.38,Freezer Compartment,Warning,temperature_internal
2025-03-07 13:07:00+05:30,-1.03,-15.17,4.39,35.67,175.9,1.17,0.19,0.01,False,573,0.36,0.12,-5.59,Freezer Compartment,Warning,temperature_internal
2025-03-07 13:22:00+05:30,-1.08,-15.07,4.47,39.15,169.52,1.23,0.2,0.01,True,577,0.39,0.35,-5.51,Freezer Compartment,Warning,temperature_internal
2025-03-07 13:37:00+05:30,-1.0,-15.0,4.75,40.77,161.73,1.26,0.23,0.01,False,578,0.39,0.16,-4.85,Freezer Compartment,Warning,temperature_internal
2025-03-07 13:52:00+05:30,-1.0,-15.0,4.62,40.86,157.69,1.21,0.19,0.01,True,565,0.4,0.12,-3.13,Freezer Compartment,Warning,temperature_internal
2025-03-07 14:07:00+05:30,-0.4436100242214398,-14.589118160864839,5.034753206569726,43.66,161.88,1.6515968004198407,0.3438444215219401,0.07268764649935529,True,568,0.41,0.27,-1.74,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 14:22:00+05:30,-1.0,-15.0,5.0,43.45,163.88,1.5,0.18,0.01,True,560,0.4,0.31,-1.12,Freezer Compartment,Warning,temperature_internal
2025-03-07 14:37:00+05:30,-1.04,-15.0,5.0,42.98,154.73,1.5,0.22,0.01,False,556,0.36,0.2,0.14,Freezer Compartment,Warning,temperature_internal
2025-03-07 14:52:00+05:30,-1.03,-15.0,5.0,43.12,151.49,1.5,0.18,0.01,True,571,0.34,0.07,-0.6,Freezer Compartment,Warning,temperature_internal
2025-03-07 15:07:00+05:30,-1.03,-15.0,4.94,43.35,141.43,1.49,0.2,0.01,False,580,0.37,-0.01,0.52,Freezer Compartment,Warning,temperature_internal
2025-03-07 15:22:00+05:30,-1.0,-15.0,4.69,43.18,139.8,1.47,0.17,0.01,True,594,0.33,-0.06,2.16,Freezer Compartment,Warning,temperature_internal
2025-03-07 15:37:00+05:30,0.2444072614052899,-13.703924732600795,6.659290552004746,43.75,140.28,2.4119045750083337,0.6029103683287008,0.10999602618382619,True,590,0.33,-0.03,0.83,Evaporator Coil,Critical,temperature_evaporator
2025-03-07 15:52:00+05:30,-0.5064420754176369,-14.414431077993056,5.603990903927594,43.72,134.49,1.7167950831753536,0.3257671600438252,0.054948284201418444,False,576,0.34,0.12,2.67,Freezer Compartment,Critical,temperature_internal
2025-03-07 16:07:00+05:30,0.3821446046221493,-14.020075179910553,6.665285786243248,44.83,134.68,2.418039102662543,0.6075740713344961,0.09326148348926164,False,573,0.34,0.08,1.35,Evaporator Coil,Critical,temperature_evaporator
2025-03-07 16:22:00+05:30,-1.0,-15.0,5.0,44.62,132.13,1.5,0.19,0.01,True,573,0.32,0.01,0.49,Freezer Compartment,Warning,temperature_internal
2025-03-07 16:37:00+05:30,-0.2986538417821365,-14.283166388382705,6.804257332673052,43.5,129.4,1.8908597260713358,0.4338623819118351,0.07974488909503724,False,545,0.32,0.05,1.35,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 16:52:00+05:30,-1.0,-15.0,5.0,43.61,136.89,1.5,0.21,0.01,False,551,0.3,0.07,3.32,Freezer Compartment,Warning,temperature_internal
2025-03-07 17:07:00+05:30,-1.02,-15.0,5.0,43.59,143.26,1.46,0.19,0.01,False,540,0.3,-0.12,0.73,Freezer Compartment,Warning,temperature_internal
2025-03-07 17:22:00+05:30,-1.04,-15.11,4.89,43.5,140.24,1.47,0.22,0.01,False,536,0.28,-0.16,-0.61,Freezer Compartment,Warning,temperature_internal
2025-03-07 17:37:00+05:30,-1.01,-15.0,4.93,46.35,137.52,1.41,0.22,0.01,True,552,0.25,-0.2,-0.48,Freezer Compartment,Warning,temperature_internal
2025-03-07 17:52:00+05:30,-1.0,-15.0,5.0,45.37,136.1,1.39,0.19,0.01,False,550,0.26,-0.23,-0.51,Freezer Compartment,Warning,temperature_internal
2025-03-07 18:07:00+05:30,-1.0,-15.0,5.0,44.59,136.7,1.41,0.18,0.01,True,558,0.21,-0.17,-1.11,Freezer Compartment,Warning,temperature_internal
2025-03-07 18:22:00+05:30,-0.3304442155301446,-14.590090923709418,5.721997851222129,45.27,150.41,1.9912328772843293,0.45365595655579644,0.07058847749351675,False,568,0.2,-0.13,-2.12,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 18:37:00+05:30,-0.47739065302485306,-14.234447678569163,5.639614179066124,43.41,144.72,1.8309666338745816,0.32509452024319024,0.03602293803173797,False,589,0.24,-0.27,-2.64,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 18:52:00+05:30,-1.0,-15.0,5.0,44.9,146.66,1.5,0.21,0.01,False,569,0.24,-0.21,-1.78,Freezer Compartment,Warning,temperature_internal
2025-03-07 19:07:00+05:30,-1.02,-15.0,5.0,44.75,148.13,1.5,0.2,0.01,False,570,0.23,-0.09,-2.2,Freezer Compartment,Warning,temperature_internal
2025-03-07 19:22:00+05:30,-0.22729033593839243,-14.204097126565955,5.858218298981585,44.16,157.28,1.8913122528477282,0.35435590564247804,0.1160567007644955,False,579,0.24,-0.02,-1.94,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 19:37:00+05:30,0.06271959123061599,-14.2918662550911,6.513709369645751,42.68,160.0,1.990390743407917,0.37429723309817203,0.061697351870346445,False,591,0.24,-0.04,-1.24,Evaporator Coil,Critical,temperature_evaporator
2025-03-07 19:52:00+05:30,-1.0,-15.0,5.0,42.82,164.46,1.5,0.21,0.01,False,600,0.24,-0.19,-1.75,Freezer Compartment,Warning,temperature_internal
2025-03-07 20:07:00+05:30,-1.0,-15.0,4.99,41.2,165.61,1.5,0.17,0.01,True,600,0.22,-0.19,-1.81,Freezer Compartment,Warning,temperature_internal
2025-03-07 20:22:00+05:30,-0.48728043374803043,-14.309547077763527,5.7887971508822655,41.03,169.9,2.0795724869626224,0.31092938586707664,0.054398502005748556,False,594,0.23,-0.19,-1.01,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 20:37:00+05:30,-1.0,-15.0,5.0,40.06,169.89,1.5,0.21,0.01,False,594,0.25,-0.3,-1.03,Freezer Compartment,Warning,temperature_internal
2025-03-07 20:52:00+05:30,-0.16489745356870134,-14.437199253274223,6.022971086174196,41.01,166.08,2.0154596245102017,0.3716177773981571,0.04079041505475114,False,595,0.21,-0.3,-2.1,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 21:07:00+05:30,-1.0,-15.0,5.0,42.58,157.03,1.5,0.21,0.01,False,600,0.18,-0.18,-1.75,Freezer Compartment,Warning,temperature_internal
2025-03-07 21:22:00+05:30,0.1080667609204169,-13.883316984772271,6.07902186799773,41.92,146.1,2.1001362575060005,0.4117459156871076,0.1204049876628553,False,600,0.16,-0.08,-1.01,Evaporator Coil,Critical,temperature_evaporator
2025-03-07 21:37:00+05:30,-1.0,-15.0,5.0,42.45,146.07,1.5,0.21,0.01,False,600,0.2,-0.16,1.34,Freezer Compartment,Warning,temperature_internal
2025-03-07 21:52:00+05:30,-0.003930689968586032,-14.358159779608023,6.723117477024889,41.86,151.9,1.8443806117470039,0.398884473041164,0.10857149434872855,False,600,0.17,-0.08,0.67,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 22:07:00+05:30,-1.0,-15.0,5.0,41.81,153.05,1.5,0.19,0.01,False,600,0.17,0.08,2.03,Freezer Compartment,Warning,temperature_internal
2025-03-07 22:22:00+05:30,-0.3066285034247823,-14.263240382021227,5.245037921906568,41.48,157.89,1.9929865692900113,0.39676938347079427,0.03715459164442575,False,600,0.16,0.0,3.0,Evaporator Coil,Warning,temperature_evaporator
2025-03-07 22:37:00+05:30,-1.0,-15.0,5.0,40.86,150.02,1.5,0.18,0.01,True,600,0.17,-0.03,4.51,Freezer Compartment,Warning,temperature_internal
2025-03-07 22:52:00+05:30,-1.0,-15.26,4.82,40.64,148.69,1.46,0.19,0.01,False,600,0.14,-0.01,2.96,Freezer Compartment,Warning,temperature_internal
2025-03-07 23:07:00+05:30,-1.02,-15.1,4.96,42.21,147.69,1.36,0.19,0.01,True,593,0.11,-0.02,3.74,Freezer Compartment,Warning,temperature_internal
2025-03-07 23:22:00+05:30,-1.0,-15.0,5.0,40.63,148.03,1.39,0.19,0.01,False,598,0.1,-0.01,3.92,Freezer Compartment,Warning,temperature_internal
2025-03-07 23:37:00+05:30,-1.0,-15.0,5.0,39.93,141.09,1.39,0.19,0.01,True,580,0.1,0.04,4.14,Freezer Compartment,Warning,temperature_internal
2025-03-07 23:52:00+05:30,-1.0,-15.0,4.77,40.53,133.87,1.39,0.2,0.01,False,582,0.11,0.05,5.55,Freezer Compartment,Warning,temperature_internal
2025-03-08 00:07:00+05:30,-0.5518897558930599,-14.379456822678037,5.460481399181532,40.47,131.94,1.9008614175152734,0.29340638343691683,0.077120532735101,True,570,0.1,0.03,4.96,Freezer Compartment,Critical,temperature_internal
2025-03-08 00:22:00+05:30,-1.0,-15.0,5.0,38.92,136.5,1.5,0.22,0.01,False,559,0.11,-0.04,4.02,Freezer Compartment,Warning,temperature_internal
2025-03-08 00:37:00+05:30,-1.05,-15.0,4.67,39.82,133.71,1.5,0.21,0.01,False,528,0.1,-0.01,6.1,Freezer Compartment,Warning,temperature_internal
2025-03-08 00:52:00+05:30,0.7694792750219903,-13.381428655519393,6.245457406561282,39.83,135.54,2.318047737036044,0.5323542996080635,0.13080875306867418,False,505,0.11,-0.01,7.28,Evaporator Coil,Critical,temperature_evaporator
2025-03-08 01:07:00+05:30,-1.0,-15.0,5.0,38.19,138.78,1.5,0.19,0.01,False,490,0.12,0.15,8.07,Freezer Compartment,Warning,temperature_internal
2025-03-08 01:22:00+05:30,-1.0,-15.05,5.0,37.92,139.98,1.5,0.19,0.01,False,505,0.17,0.13,9.48,Freezer Compartment,Warning,temperature_internal
2025-03-08 01:37:00+05:30,-1.0,-15.0,5.0,38.74,142.69,1.49,0.2,0.01,True,485,0.18,0.2,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 01:52:00+05:30,-0.048868837976713375,-14.396290360834996,6.001694534816425,41.29,139.31,1.9194823061423434,0.3180517996893921,0.03450790988879622,True,487,0.18,0.12,10.0,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 02:07:00+05:30,-1.0,-15.0,5.0,41.93,142.4,1.5,0.18,0.01,False,467,0.16,0.04,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 02:22:00+05:30,-1.07,-15.25,4.94,42.0,142.28,1.5,0.19,0.01,False,479,0.18,0.05,9.59,Freezer Compartment,Warning,temperature_internal
2025-03-08 02:37:00+05:30,-1.05,-15.0,4.84,42.3,150.58,1.5,0.19,0.01,False,475,0.17,-0.01,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 02:52:00+05:30,-1.02,-15.0,4.74,41.06,142.75,1.45,0.22,0.01,False,473,0.17,0.17,9.72,Freezer Compartment,Warning,temperature_internal
2025-03-08 03:07:00+05:30,-1.0,-15.37,5.0,40.62,142.05,1.38,0.19,0.01,True,469,0.14,0.17,7.59,Freezer Compartment,Warning,temperature_internal
2025-03-08 03:22:00+05:30,-1.05,-15.0,4.78,43.21,141.93,1.34,0.21,0.01,True,461,0.12,0.32,8.44,Freezer Compartment,Warning,temperature_internal
2025-03-08 03:37:00+05:30,-1.11,-15.0,4.93,45.65,142.02,1.36,0.2,0.01,False,467,0.14,0.31,9.09,Freezer Compartment,Warning,temperature_internal
2025-03-08 03:52:00+05:30,-1.06,-15.27,4.92,44.91,136.22,1.28,0.21,0.01,False,462,0.12,0.31,9.62,Freezer Compartment,Warning,temperature_internal
2025-03-08 04:07:00+05:30,-1.1,-15.37,4.92,44.82,129.64,1.25,0.21,0.01,True,466,0.14,0.28,8.12,Freezer Compartment,Warning,temperature_internal
2025-03-08 04:22:00+05:30,0.6085903629178733,-14.098341654788863,6.196430370908708,43.22,141.38,1.8112802724690586,0.41905126804732434,0.1344636332287164,False,494,0.16,0.34,10.0,Evaporator Coil,Critical,temperature_evaporator
2025-03-08 04:37:00+05:30,-1.0,-15.0,5.0,43.16,138.13,1.5,0.19,0.01,True,478,0.15,0.24,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 04:52:00+05:30,-1.0,-15.0,4.88,42.44,133.82,1.5,0.2,0.01,False,486,0.18,0.18,9.82,Freezer Compartment,Warning,temperature_internal
2025-03-08 05:07:00+05:30,0.5450497172003042,-13.91071431537306,6.009231139357318,42.3,140.46,2.7965615347433763,0.5917758296771023,0.11510230370775237,True,497,0.19,0.22,8.8,Evaporator Coil,Critical,temperature_evaporator
2025-03-08 05:22:00+05:30,-1.0,-15.0,5.0,41.22,140.21,1.5,0.2,0.01,True,478,0.23,0.34,8.29,Freezer Compartment,Warning,temperature_internal
2025-03-08 05:37:00+05:30,-1.07,-15.13,4.85,40.62,137.17,1.45,0.21,0.01,True,472,0.22,0.36,9.13,Freezer Compartment,Warning,temperature_internal
2025-03-08 05:52:00+05:30,-0.5040426907990873,-14.42772593325636,5.257591630308433,40.91,137.45,1.892213826149651,0.38966701595752584,0.08671369284404283,False,462,0.21,0.4,9.84,Freezer Compartment,Critical,temperature_internal
2025-03-08 06:07:00+05:30,-1.0,-15.0,5.0,40.19,139.61,1.5,0.2,0.01,True,473,0.21,0.29,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 06:22:00+05:30,-1.05,-15.01,5.0,41.4,143.88,1.5,0.19,0.01,True,473,0.23,0.21,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 06:37:00+05:30,-0.32182603573440327,-14.432551391471662,5.353377775348682,40.01,135.91,1.718231907465903,0.38175713625481655,0.07986300236319988,True,468,0.22,0.25,9.62,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 06:52:00+05:30,-1.0,-15.0,5.0,40.9,129.83,1.5,0.19,0.01,True,463,0.23,0.23,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 07:07:00+05:30,-1.0,-15.0,4.83,39.53,129.73,1.5,0.2,0.01,True,442,0.22,0.32,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 07:22:00+05:30,-0.07243048198514745,-14.331083847837727,5.955458585333034,38.54,130.66,1.9714330939578661,0.35599817853635596,0.07052060185120712,False,447,0.21,0.28,7.75,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 07:37:00+05:30,-1.0,-15.0,5.0,37.3,124.43,1.5,0.18,0.01,True,450,0.16,0.25,8.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 07:52:00+05:30,-1.0,-15.0,5.0,37.74,121.52,1.5,0.2,0.01,True,452,0.17,0.26,6.46,Freezer Compartment,Warning,temperature_internal
2025-03-08 08:07:00+05:30,-1.0,-15.07,4.9,36.55,119.07,1.5,0.21,0.01,False,439,0.17,0.03,8.23,Freezer Compartment,Warning,temperature_internal
2025-03-08 08:22:00+05:30,-0.5222389138981773,-15.000993511002404,5.674412596577962,39.02,107.67,1.9367403536036447,0.3149040132459379,0.047954444822654256,True,432,0.18,0.04,8.97,Freezer Compartment,Warning,temperature_internal
2025-03-08 08:37:00+05:30,-0.2651541761788637,-14.245706859607967,5.543596310276996,38.22,106.92,1.8727819034750366,0.3806993999512397,0.04800980702924219,False,456,0.17,-0.03,8.21,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 08:52:00+05:30,-1.0,-15.0,5.0,37.91,107.62,1.5,0.2,0.01,False,466,0.18,-0.18,9.55,Freezer Compartment,Warning,temperature_internal
2025-03-08 09:07:00+05:30,-0.4161228249440978,-14.83921078028385,6.198666704244837,36.22,109.54,2.0573289445464282,0.382500774696083,0.0835449336128794,True,468,0.22,-0.11,10.0,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 09:22:00+05:30,-1.0,-15.0,5.0,34.82,109.32,1.5,0.2,0.01,True,437,0.19,-0.01,8.27,Freezer Compartment,Warning,temperature_internal
2025-03-08 09:37:00+05:30,-1.05,-15.32,5.0,36.35,100.0,1.5,0.2,0.01,False,465,0.19,0.03,5.97,Freezer Compartment,Warning,temperature_internal
2025-03-08 09:52:00+05:30,-1.09,-15.11,4.81,36.84,100.0,1.5,0.2,0.01,True,472,0.17,-0.06,6.62,Freezer Compartment,Warning,temperature_internal
2025-03-08 10:07:00+05:30,0.0413627515878674,-13.475248220483516,5.77634490570824,38.18,100.0,2.3675520399999264,0.5468721120240743,0.17660459423056102,True,475,0.15,0.13,6.33,Evaporator Coil,Critical,temperature_evaporator
2025-03-08 10:22:00+05:30,-1.0,-15.0,5.0,38.98,100.0,1.5,0.21,0.01,False,465,0.14,0.13,5.77,Freezer Compartment,Warning,temperature_internal
2025-03-08 10:37:00+05:30,-1.03,-15.34,4.99,39.19,100.0,1.5,0.23,0.01,False,471,0.13,0.11,4.29,Freezer Compartment,Warning,temperature_internal
2025-03-08 10:52:00+05:30,-1.0,-15.12,5.0,39.72,100.0,1.5,0.2,0.01,True,461,0.14,0.09,5.15,Freezer Compartment,Warning,temperature_internal
2025-03-08 11:07:00+05:30,-1.0,-15.0,5.0,39.15,100.56,1.46,0.2,0.01,True,452,0.16,0.1,3.62,Freezer Compartment,Warning,temperature_internal
2025-03-08 11:22:00+05:30,-0.12944277608571075,-13.640643543527883,6.899237874167511,39.23,100.0,2.3012561578069852,0.38336228349629486,0.08160121640782829,True,450,0.16,0.31,5.04,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 11:37:00+05:30,-1.0,-15.0,5.0,39.54,100.0,1.5,0.21,0.01,False,452,0.14,0.38,7.03,Freezer Compartment,Warning,temperature_internal
2025-03-08 11:52:00+05:30,-1.0,-15.0,5.0,39.27,100.0,1.5,0.18,0.01,True,461,0.16,0.49,6.84,Freezer Compartment,Warning,temperature_internal
2025-03-08 12:07:00+05:30,-1.0,-15.0,4.94,39.3,100.0,1.5,0.22,0.01,False,473,0.14,0.46,6.2,Freezer Compartment,Warning,temperature_internal
2025-03-08 12:22:00+05:30,-1.0,-15.16,5.0,40.07,101.12,1.5,0.21,0.01,True,477,0.17,0.51,7.38,Freezer Compartment,Warning,temperature_internal
2025-03-08 12:37:00+05:30,-1.0,-15.49,5.0,39.46,100.49,1.5,0.19,0.01,True,495,0.19,0.48,7.13,Freezer Compartment,Warning,temperature_internal
2025-03-08 12:52:00+05:30,0.08035454752777649,-14.010048642283806,6.575020262081057,40.3,100.0,2.1299203011366012,0.4020025940214995,0.08284656201532384,False,532,0.18,0.58,6.83,Evaporator Coil,Critical,temperature_evaporator
2025-03-08 13:07:00+05:30,-1.0,-15.0,5.0,38.73,100.0,1.5,0.2,0.01,True,550,0.19,0.54,6.32,Freezer Compartment,Warning,temperature_internal
2025-03-08 13:22:00+05:30,-1.04,-15.12,4.91,36.61,100.53,1.5,0.2,0.01,True,554,0.2,0.39,5.88,Freezer Compartment,Warning,temperature_internal
2025-03-08 13:37:00+05:30,-1.0,-15.52,4.63,37.04,100.0,1.4,0.19,0.01,True,574,0.21,0.27,6.12,Freezer Compartment,Warning,temperature_internal
2025-03-08 13:52:00+05:30,-1.0,-15.24,4.45,36.3,100.92,1.45,0.2,0.01,True,576,0.22,0.28,6.72,Freezer Compartment,Warning,temperature_internal
2025-03-08 14:07:00+05:30,-1.0,-15.0,4.45,37.33,100.0,1.48,0.19,0.01,True,578,0.21,0.15,6.95,Freezer Compartment,Warning,temperature_internal
2025-03-08 14:22:00+05:30,-1.08,-15.04,4.33,37.15,100.0,1.41,0.2,0.01,False,592,0.2,0.26,7.13,Freezer Compartment,Warning,temperature_internal
2025-03-08 14:37:00+05:30,-1.11,-15.13,4.36,37.4,100.0,1.49,0.19,0.01,False,590,0.18,0.34,7.56,Freezer Compartment,Warning,temperature_internal
2025-03-08 14:52:00+05:30,-1.14,-15.45,4.44,38.92,101.77,1.41,0.19,0.01,False,578,0.19,0.41,7.6,Freezer Compartment,Warning,temperature_internal
2025-03-08 15:07:00+05:30,-1.08,-15.08,4.1,39.56,106.71,1.43,0.2,0.01,False,581,0.2,0.53,6.45,Freezer Compartment,Warning,temperature_internal
2025-03-08 15:22:00+05:30,-0.1974200903846295,-14.208168022042289,5.14127787811187,40.29,109.13,2.1651413449065178,0.3494602005755252,0.12977468601991288,True,555,0.18,0.7,5.98,Evaporator Coil,Warning,temperature_evaporator
2025-03-08 15:37:00+05:30,-1.0,-15.0,5.0,40.85,105.85,1.5,0.2,0.01,True,564,0.19,0.62,6.85,Freezer Compartment,Warning,temperature_internal
2025-03-08 15:52:00+05:30,-1.0,-15.42,4.75,40.38,100.0,1.39,0.2,0.01,True,566,0.19,0.71,6.94,Freezer Compartment,Warning,temperature_internal
2025-03-08 16:07:00+05:30,-1.0,-15.46,4.85,38.65,102.11,1.33,0.2,0.01,False,557,0.19,0.72,6.64,Freezer Compartment,Warning,temperature_internal
2025-03-08 16:22:00+05:30,-1.06,-15.45,4.61,38.43,100.0,1.33,0.21,0.01,False,548,0.21,0.68,6.69,Freezer Compartment,Warning,temperature_internal
2025-03-08 16:37:00+05:30,-1.0,-15.46,4.71,38.63,100.0,1.37,0.2,0.01,False,552,0.19,0.91,6.74,Freezer Compartment,Warning,temperature_internal
2025-03-08 16:52:00+05:30,-1.05,-15.77,4.7,37.89,104.78,1.32,0.2,0.01,False,553,0.19,1.0,7.97,Freezer Compartment,Warning,temperature_internal
2025-03-08 17:07:00+05:30,-0.5640743975752613,-14.964032752772958,5.040342351948173,38.69,100.0,1.7281659435566699,0.3032004463019593,0.06529453988047101,True,546,0.2,1.0,9.02,Freezer Compartment,Critical,temperature_internal
2025-03-08 17:22:00+05:30,0.04227189624354177,-14.127543748079862,5.895501034343428,36.89,100.0,2.3670783667898068,0.4277084041955439,0.0450161480821492,True,543,0.2,0.92,10.0,Evaporator Coil,Critical,temperature_evaporator
2025-03-08 17:37:00+05:30,-1.0,-15.0,5.0,35.54,102.55,1.5,0.21,0.01,True,521,0.22,0.77,10.0,Freezer Compartment,Warning,temperature_internal
2025-03-08 17:52:00+05:30,-0.637617263717885,-14.466598115148862,6.015801857112466,37.08,100.0,1.7087735220104696,0.30226888698293214,0.04580600837039362,True,508,0.23,0.74,10.0,Freezer Compartment,Critical,temperature_internal
2025-03-08 18:07:00+05:30,-1.0,-15.0,5.0,37.19,100.0,1.5,0.19,0.01,False,521,0.2,0.65,9.48,Freezer Compartment,Warning,temperature_internal
2025-03-08 18:22:00+05:30,-1.04,-15.0,5.0,37.62,103.9,1.39,0.19,0.01,False,510,0.21,0.76,8.48,Freezer Compartment,Warning,temperature_internal
